trial,stim,likert_flipped,presented_intensity,response,start_time,stop_time,duration,time_of_day
MA_20230904_a-direction-1.results_20,whites,False,0.51,-2,17:25,17:25,6,Afternoon
MA_20230904_a-direction-1.results_21,bullseye_low_separate,False,0.5,-1,17:25,17:25,5,Afternoon
MA_20230904_a-direction-1.results_22,strip,True,0.5,2,17:25,17:25,11,Afternoon
MA_20230904_a-direction-1.results_23,checkerboard_separate,True,0.49,-2,17:25,17:25,12,Afternoon
MA_20230904_a-direction-1.results_24,sbc_separate,False,0.49,-1,17:25,17:26,9,Afternoon
MA_20230904_a-direction-1.results_25,bullseye_high_freq,True,0.51,-1,17:26,17:26,15,Afternoon
MA_20230904_a-direction-1.results_26,strip,False,0.5,1,17:26,17:26,17,Afternoon
MA_20230904_a-direction-1.results_27,checkerboard,True,0.51,2,17:26,17:26,7,Afternoon
MA_20230904_a-direction-2.results_1,sbc,True,0.51,-2,17:26,17:27,19,Afternoon
MA_20230904_a-direction-2.results_3,strip,False,0.51,2,17:27,17:27,36,Afternoon
MA_20230904_a-direction-2.results_5,checkerboard,True,0.49,2,17:27,17:27,4,Afternoon
MA_20230904_a-direction-2.results_7,whites_separate,True,0.5,-2,17:27,17:27,4,Afternoon
MA_20230904_a-direction-2.results_9,sbc_separate,False,0.5,-1,17:28,17:28,3,Afternoon
MA_20230904_a-direction-2.results_11,bullseye_low_separate,True,0.51,-1,17:28,17:28,13,Afternoon
MA_20230904_a-direction-2.results_13,checkerboard_separate,False,0.5,-1,17:29,17:29,7,Afternoon
MA_20230904_a-direction-2.results_15,bullseye_low_separate,False,0.51,-1,17:29,17:29,11,Afternoon
MA_20230904_a-direction-2.results_17,whites,False,0.49,-2,17:29,17:29,3,Afternoon
MA_20230904_a-direction-2.results_19,sbc_separate,True,0.5,-1,17:29,17:29,4,Afternoon
MA_20230904_a-direction-2.results_20,bullseye_high_freq,True,0.49,1,17:29,17:29,2,Afternoon
MA_20230904_a-direction-2.results_21,checkerboard,False,0.49,2,17:29,17:30,11,Afternoon
MA_20230904_a-direction-2.results_22,whites,True,0.49,-2,17:30,17:30,5,Afternoon
MA_20230904_a-direction-2.results_23,bullseye_high_freq,False,0.49,-1,17:30,17:30,4,Afternoon
MA_20230904_a-direction-2.results_24,whites_separate,False,0.5,-2,17:30,17:30,2,Afternoon
MA_20230904_a-direction-2.results_25,sbc,False,0.51,-1,17:30,17:30,5,Afternoon
MA_20230904_a-direction-2.results_26,checkerboard_separate,True,0.5,-2,17:30,17:30,12,Afternoon
MA_20230904_a-direction-2.results_27,strip,True,0.51,1,17:30,17:30,5,Afternoon
MA_20230904_a-direction-0.results_1,whites_separate,True,0.51,-2,17:16,17:16,15,Afternoon
MA_20230904_a-direction-0.results_3,sbc,False,0.49,-1,17:17,17:17,10,Afternoon
MA_20230904_a-direction-0.results_5,checkerboard,False,0.5,0,17:17,17:17,22,Afternoon
MA_20230904_a-direction-0.results_7,checkerboard,True,0.5,0,17:17,17:18,12,Afternoon
MA_20230904_a-direction-0.results_9,strip,True,0.49,1,17:18,17:18,14,Afternoon
MA_20230904_a-direction-0.results_11,whites,False,0.5,-1,17:18,17:18,15,Afternoon
MA_20230904_a-direction-0.results_13,whites,True,0.5,-2,17:19,17:19,5,Afternoon
MA_20230904_a-direction-0.results_15,strip,False,0.49,1,17:19,17:19,8,Afternoon
MA_20230904_a-direction-0.results_17,bullseye_high_freq,True,0.5,0,17:19,17:19,7,Afternoon
MA_20230904_a-direction-0.results_19,whites_separate,False,0.51,-1,17:19,17:20,12,Afternoon
MA_20230904_a-direction-0.results_20,checkerboard_separate,False,0.51,2,17:20,17:20,18,Afternoon
MA_20230904_a-direction-0.results_21,bullseye_high_freq,False,0.5,1,17:20,17:20,28,Afternoon
MA_20230904_a-direction-0.results_22,checkerboard_separate,True,0.51,1,17:20,17:21,14,Afternoon
MA_20230904_a-direction-0.results_23,bullseye_low_separate,True,0.49,-2,17:21,17:21,16,Afternoon
MA_20230904_a-direction-0.results_24,sbc_separate,True,0.51,-1,17:21,17:21,12,Afternoon
MA_20230904_a-direction-0.results_25,bullseye_low_separate,False,0.49,0,17:21,17:21,25,Afternoon
MA_20230904_a-direction-0.results_26,sbc,True,0.49,-2,17:21,17:22,9,Afternoon
MA_20230904_a-direction-0.results_27,sbc_separate,False,0.51,-2,17:22,17:22,5,Afternoon
JP_20230811_b-direction-0.results_1,strip,False,0.49,0,15:49,15:49,10,Afternoon
JP_20230811_b-direction-0.results_3,checkerboard,False,0.5,0,15:49,15:49,8,Afternoon
JP_20230811_b-direction-0.results_5,sbc_separate,True,0.51,0,15:49,15:49,4,Afternoon
JP_20230811_b-direction-0.results_7,bullseye_high_freq,True,0.5,0,15:49,15:49,2,Afternoon
JP_20230811_b-direction-0.results_9,sbc,True,0.49,0,15:49,15:49,7,Afternoon
JP_20230811_b-direction-0.results_11,bullseye_low_separate,False,0.49,0,15:50,15:50,7,Afternoon
JP_20230811_b-direction-0.results_13,strip,True,0.49,0,15:50,15:50,3,Afternoon
JP_20230811_b-direction-0.results_15,checkerboard_separate,True,0.51,0,15:50,15:50,6,Afternoon
JP_20230811_b-direction-0.results_17,whites_separate,True,0.51,-1,15:50,15:50,5,Afternoon
JP_20230811_b-direction-0.results_19,checkerboard,True,0.5,1,15:51,15:51,7,Afternoon
JP_20230811_b-direction-0.results_20,bullseye_low_separate,True,0.49,0,15:51,15:51,3,Afternoon
JP_20230811_b-direction-0.results_21,whites,True,0.5,-1,15:51,15:51,8,Afternoon
JP_20230811_b-direction-0.results_22,whites,False,0.5,-1,15:51,15:51,22,Afternoon
JP_20230811_b-direction-0.results_23,whites_separate,False,0.51,-1,15:51,15:51,10,Afternoon
JP_20230811_b-direction-0.results_24,sbc_separate,False,0.51,0,15:51,15:51,5,Afternoon
JP_20230811_b-direction-0.results_25,sbc,False,0.49,-1,15:51,15:52,15,Afternoon
JP_20230811_b-direction-0.results_26,bullseye_high_freq,False,0.5,0,15:52,15:52,23,Afternoon
JP_20230811_b-direction-0.results_27,checkerboard_separate,False,0.51,1,15:52,15:52,14,Afternoon
JP_20230811_b-direction-2.results_1,sbc,True,0.51,-1,15:58,15:58,8,Afternoon
JP_20230811_b-direction-2.results_3,checkerboard,False,0.49,1,15:58,15:58,4,Afternoon
JP_20230811_b-direction-2.results_5,bullseye_low_separate,False,0.51,0,15:58,15:59,21,Afternoon
JP_20230811_b-direction-2.results_7,strip,False,0.51,1,15:59,15:59,6,Afternoon
JP_20230811_b-direction-2.results_9,sbc,False,0.51,0,15:59,15:59,10,Afternoon
JP_20230811_b-direction-2.results_11,sbc_separate,True,0.5,0,15:59,16:00,12,Afternoon
JP_20230811_b-direction-2.results_13,checkerboard,True,0.49,1,16:00,16:00,5,Afternoon
JP_20230811_b-direction-2.results_15,checkerboard_separate,True,0.5,1,16:00,16:00,8,Afternoon
JP_20230811_b-direction-2.results_17,bullseye_low_separate,True,0.51,0,16:00,16:00,3,Afternoon
JP_20230811_b-direction-2.results_19,whites_separate,True,0.5,-1,16:00,16:00,5,Afternoon
JP_20230811_b-direction-2.results_20,whites,False,0.49,-1,16:00,16:01,6,Afternoon
JP_20230811_b-direction-2.results_21,whites_separate,False,0.5,-1,16:01,16:01,4,Afternoon
JP_20230811_b-direction-2.results_22,strip,True,0.51,0,16:01,16:01,4,Afternoon
JP_20230811_b-direction-2.results_23,checkerboard_separate,False,0.5,0,16:01,16:01,7,Afternoon
JP_20230811_b-direction-2.results_24,whites,True,0.49,-1,16:01,16:01,4,Afternoon
JP_20230811_b-direction-2.results_25,bullseye_high_freq,False,0.49,1,16:01,16:01,7,Afternoon
JP_20230811_b-direction-2.results_26,sbc_separate,False,0.5,-1,16:01,16:01,10,Afternoon
JP_20230811_b-direction-2.results_27,bullseye_high_freq,True,0.49,0,16:01,16:01,4,Afternoon
JP_20230811_b-direction-1.results_1,strip,False,0.5,0,15:53,15:53,13,Afternoon
JP_20230811_b-direction-1.results_3,bullseye_high_freq,False,0.51,0,15:53,15:53,8,Afternoon
JP_20230811_b-direction-1.results_5,whites,False,0.51,-1,15:53,15:54,12,Afternoon
JP_20230811_b-direction-1.results_7,bullseye_low_separate,True,0.5,0,15:54,15:54,4,Afternoon
JP_20230811_b-direction-1.results_9,bullseye_high_freq,True,0.51,0,15:54,15:54,22,Afternoon
JP_20230811_b-direction-1.results_11,sbc_separate,False,0.49,0,15:54,15:55,12,Afternoon
JP_20230811_b-direction-1.results_13,checkerboard_separate,True,0.49,0,15:55,15:55,30,Afternoon
JP_20230811_b-direction-1.results_15,sbc,True,0.5,-1,15:55,15:55,8,Afternoon
JP_20230811_b-direction-1.results_17,sbc_separate,True,0.49,0,15:56,15:56,9,Afternoon
JP_20230811_b-direction-1.results_19,sbc,False,0.5,-1,15:56,15:56,10,Afternoon
JP_20230811_b-direction-1.results_20,checkerboard_separate,False,0.49,1,15:56,15:56,12,Afternoon
JP_20230811_b-direction-1.results_21,bullseye_low_separate,False,0.5,0,15:56,15:56,6,Afternoon
JP_20230811_b-direction-1.results_22,checkerboard,False,0.51,1,15:56,15:56,5,Afternoon
JP_20230811_b-direction-1.results_23,whites_separate,True,0.49,-1,15:56,15:57,8,Afternoon
JP_20230811_b-direction-1.results_24,checkerboard,True,0.51,1,15:57,15:57,9,Afternoon
JP_20230811_b-direction-1.results_25,whites_separate,False,0.49,-1,15:57,15:57,4,Afternoon
JP_20230811_b-direction-1.results_26,strip,True,0.5,1,15:57,15:57,21,Afternoon
JP_20230811_b-direction-1.results_27,whites,True,0.51,-1,15:57,15:57,4,Afternoon
JV_20230808_b-direction-0.results_1,checkerboard,False,0.5,1,14:25,14:25,7,Noon
JV_20230808_b-direction-0.results_3,sbc_separate,False,0.51,-2,14:25,14:25,3,Noon
JV_20230808_b-direction-0.results_5,whites_separate,True,0.51,-2,14:25,14:25,5,Noon
JV_20230808_b-direction-0.results_7,whites,True,0.5,-2,14:26,14:26,4,Noon
JV_20230808_b-direction-0.results_9,checkerboard_separate,True,0.51,1,14:26,14:26,6,Noon
JV_20230808_b-direction-0.results_11,bullseye_high_freq,False,0.5,2,14:26,14:26,3,Noon
JV_20230808_b-direction-0.results_13,sbc_separate,True,0.51,-2,14:26,14:26,2,Noon
JV_20230808_b-direction-0.results_15,whites_separate,False,0.51,-1,14:26,14:26,4,Noon
JV_20230808_b-direction-0.results_17,checkerboard,True,0.5,1,14:26,14:26,3,Noon
JV_20230808_b-direction-0.results_19,sbc,True,0.49,-2,14:26,14:26,2,Noon
JV_20230808_b-direction-0.results_20,bullseye_low_separate,False,0.49,2,14:26,14:26,7,Noon
JV_20230808_b-direction-0.results_21,strip,False,0.49,2,14:26,14:26,4,Noon
JV_20230808_b-direction-0.results_22,whites,False,0.5,-1,14:26,14:27,7,Noon
JV_20230808_b-direction-0.results_23,strip,True,0.49,2,14:27,14:27,4,Noon
JV_20230808_b-direction-0.results_24,bullseye_high_freq,True,0.5,1,14:27,14:27,4,Noon
JV_20230808_b-direction-0.results_25,bullseye_low_separate,True,0.49,2,14:27,14:27,3,Noon
JV_20230808_b-direction-0.results_26,sbc,False,0.49,-1,14:27,14:27,2,Noon
JV_20230808_b-direction-0.results_27,checkerboard_separate,False,0.51,-1,14:27,14:27,6,Noon
JV_20230808_b-direction-1.results_1,strip,False,0.5,-1,14:27,14:27,4,Noon
JV_20230808_b-direction-1.results_3,whites_separate,False,0.49,-2,14:27,14:27,8,Noon
JV_20230808_b-direction-1.results_5,whites_separate,True,0.49,-2,14:27,14:27,5,Noon
JV_20230808_b-direction-1.results_7,whites,False,0.51,-2,14:27,14:27,8,Noon
JV_20230808_b-direction-1.results_9,sbc_separate,False,0.49,-2,14:27,14:27,3,Noon
JV_20230808_b-direction-1.results_11,sbc,False,0.5,-2,14:28,14:28,2,Noon
JV_20230808_b-direction-1.results_13,sbc,True,0.5,-1,14:28,14:28,2,Noon
JV_20230808_b-direction-1.results_15,bullseye_high_freq,False,0.51,1,14:28,14:28,17,Noon
JV_20230808_b-direction-1.results_17,bullseye_low_separate,True,0.5,2,14:28,14:28,12,Noon
JV_20230808_b-direction-1.results_19,checkerboard_separate,True,0.49,1,14:28,14:28,11,Noon
JV_20230808_b-direction-1.results_20,checkerboard,True,0.51,1,14:28,14:28,4,Noon
JV_20230808_b-direction-1.results_21,checkerboard_separate,False,0.49,1,14:28,14:28,2,Noon
JV_20230808_b-direction-1.results_22,checkerboard,False,0.51,2,14:28,14:28,2,Noon
JV_20230808_b-direction-1.results_23,strip,True,0.5,1,14:28,14:29,5,Noon
JV_20230808_b-direction-1.results_24,whites,True,0.51,-2,14:29,14:29,2,Noon
JV_20230808_b-direction-1.results_25,sbc_separate,True,0.49,-2,14:29,14:29,6,Noon
JV_20230808_b-direction-1.results_26,bullseye_low_separate,False,0.5,-2,14:29,14:29,2,Noon
JV_20230808_b-direction-1.results_27,bullseye_high_freq,True,0.51,1,14:29,14:29,15,Noon
JV_20230808_b-direction-2.results_1,whites_separate,True,0.5,-2,14:29,14:29,2,Noon
JV_20230808_b-direction-2.results_3,checkerboard_separate,True,0.5,1,14:29,14:29,12,Noon
JV_20230808_b-direction-2.results_5,bullseye_low_separate,False,0.51,1,14:29,14:29,4,Noon
JV_20230808_b-direction-2.results_7,checkerboard_separate,False,0.5,1,14:30,14:30,16,Noon
JV_20230808_b-direction-2.results_9,strip,True,0.51,1,14:30,14:30,12,Noon
JV_20230808_b-direction-2.results_11,bullseye_high_freq,False,0.49,1,14:30,14:30,4,Noon
JV_20230808_b-direction-2.results_13,bullseye_high_freq,True,0.49,1,14:30,14:30,5,Noon
JV_20230808_b-direction-2.results_15,sbc,True,0.51,-2,14:30,14:30,2,Noon
JV_20230808_b-direction-2.results_17,checkerboard,False,0.49,1,14:31,14:31,7,Noon
JV_20230808_b-direction-2.results_19,whites_separate,False,0.5,-2,14:31,14:31,3,Noon
JV_20230808_b-direction-2.results_20,strip,False,0.51,1,14:31,14:31,10,Noon
JV_20230808_b-direction-2.results_21,bullseye_low_separate,True,0.51,1,14:31,14:31,10,Noon
JV_20230808_b-direction-2.results_22,checkerboard,True,0.49,2,14:31,14:31,2,Noon
JV_20230808_b-direction-2.results_23,sbc_separate,True,0.5,-2,14:31,14:31,2,Noon
JV_20230808_b-direction-2.results_24,whites,True,0.49,-2,14:31,14:31,2,Noon
JV_20230808_b-direction-2.results_25,sbc_separate,False,0.5,-2,14:31,14:31,2,Noon
JV_20230808_b-direction-2.results_26,sbc,False,0.51,-2,14:31,14:31,3,Noon
JV_20230808_b-direction-2.results_27,whites,False,0.49,-2,14:31,14:31,7,Noon
KF_20230810_a-direction-0.results_1,sbc,True,0.49,0,11:17,11:17,6,Late Morning
KF_20230810_a-direction-0.results_3,whites,False,0.5,0,11:17,11:17,4,Late Morning
KF_20230810_a-direction-0.results_5,checkerboard_separate,False,0.51,0,11:17,11:18,6,Late Morning
KF_20230810_a-direction-0.results_7,sbc,False,0.49,-2,11:18,11:18,5,Late Morning
KF_20230810_a-direction-0.results_9,bullseye_high_freq,False,0.5,0,11:18,11:18,4,Late Morning
KF_20230810_a-direction-0.results_11,sbc_separate,True,0.51,0,11:18,11:18,6,Late Morning
KF_20230810_a-direction-0.results_13,checkerboard,True,0.5,1,11:18,11:18,8,Late Morning
KF_20230810_a-direction-0.results_15,strip,False,0.49,0,11:18,11:18,5,Late Morning
KF_20230810_a-direction-0.results_17,checkerboard,False,0.5,1,11:18,11:18,6,Late Morning
KF_20230810_a-direction-0.results_19,whites_separate,False,0.51,0,11:19,11:19,12,Late Morning
KF_20230810_a-direction-0.results_20,bullseye_high_freq,True,0.5,0,11:19,11:19,10,Late Morning
KF_20230810_a-direction-0.results_21,whites,True,0.5,0,11:19,11:19,5,Late Morning
KF_20230810_a-direction-0.results_22,bullseye_low_separate,False,0.49,1,11:19,11:19,9,Late Morning
KF_20230810_a-direction-0.results_23,whites_separate,True,0.51,1,11:19,11:19,6,Late Morning
KF_20230810_a-direction-0.results_24,strip,True,0.49,1,11:19,11:19,8,Late Morning
KF_20230810_a-direction-0.results_25,sbc_separate,False,0.51,0,11:19,11:19,4,Late Morning
KF_20230810_a-direction-0.results_26,checkerboard_separate,True,0.51,0,11:19,11:19,4,Late Morning
KF_20230810_a-direction-0.results_27,bullseye_low_separate,True,0.49,0,11:19,11:20,3,Late Morning
KF_20230810_a-direction-1.results_1,checkerboard,False,0.51,1,11:20,11:20,3,Late Morning
KF_20230810_a-direction-1.results_3,strip,False,0.5,1,11:20,11:20,4,Late Morning
KF_20230810_a-direction-1.results_5,checkerboard_separate,False,0.49,2,11:20,11:20,6,Late Morning
KF_20230810_a-direction-1.results_7,strip,True,0.5,1,11:20,11:20,4,Late Morning
KF_20230810_a-direction-1.results_9,sbc_separate,False,0.49,0,11:20,11:20,4,Late Morning
KF_20230810_a-direction-1.results_11,whites_separate,False,0.49,0,11:20,11:21,8,Late Morning
KF_20230810_a-direction-1.results_13,whites,False,0.51,0,11:21,11:21,3,Late Morning
KF_20230810_a-direction-1.results_15,sbc,False,0.5,0,11:21,11:21,6,Late Morning
KF_20230810_a-direction-1.results_17,bullseye_high_freq,True,0.51,0,11:21,11:21,5,Late Morning
KF_20230810_a-direction-1.results_19,checkerboard_separate,True,0.49,1,11:21,11:21,3,Late Morning
KF_20230810_a-direction-1.results_20,bullseye_low_separate,True,0.5,0,11:21,11:21,5,Late Morning
KF_20230810_a-direction-1.results_21,bullseye_high_freq,False,0.51,1,11:21,11:21,2,Late Morning
KF_20230810_a-direction-1.results_22,checkerboard,True,0.51,1,11:21,11:21,4,Late Morning
KF_20230810_a-direction-1.results_23,sbc_separate,True,0.49,0,11:21,11:21,4,Late Morning
KF_20230810_a-direction-1.results_24,whites_separate,True,0.49,0,11:21,11:21,2,Late Morning
KF_20230810_a-direction-1.results_25,whites,True,0.51,0,11:21,11:21,1,Late Morning
KF_20230810_a-direction-1.results_26,sbc,True,0.5,0,11:21,11:21,5,Late Morning
KF_20230810_a-direction-1.results_27,bullseye_low_separate,False,0.5,0,11:21,11:21,3,Late Morning
KF_20230810_a-direction-2.results_1,checkerboard_separate,True,0.5,2,11:22,11:22,3,Late Morning
KF_20230810_a-direction-2.results_3,bullseye_low_separate,False,0.51,1,11:22,11:22,5,Late Morning
KF_20230810_a-direction-2.results_5,checkerboard,True,0.49,1,11:22,11:22,5,Late Morning
KF_20230810_a-direction-2.results_7,strip,True,0.51,0,11:22,11:22,7,Late Morning
KF_20230810_a-direction-2.results_9,bullseye_low_separate,True,0.51,0,11:22,11:22,3,Late Morning
KF_20230810_a-direction-2.results_11,sbc,True,0.51,0,11:22,11:22,2,Late Morning
KF_20230810_a-direction-2.results_13,whites_separate,True,0.5,0,11:22,11:22,15,Late Morning
KF_20230810_a-direction-2.results_15,checkerboard_separate,False,0.5,1,11:23,11:23,8,Late Morning
KF_20230810_a-direction-2.results_17,checkerboard,False,0.49,2,11:23,11:23,10,Late Morning
KF_20230810_a-direction-2.results_19,sbc_separate,True,0.5,0,11:23,11:23,5,Late Morning
KF_20230810_a-direction-2.results_20,whites_separate,False,0.5,0,11:23,11:23,2,Late Morning
KF_20230810_a-direction-2.results_21,bullseye_high_freq,True,0.49,1,11:23,11:23,2,Late Morning
KF_20230810_a-direction-2.results_22,sbc,False,0.51,-1,11:23,11:23,10,Late Morning
KF_20230810_a-direction-2.results_23,whites,False,0.49,0,11:23,11:23,7,Late Morning
KF_20230810_a-direction-2.results_24,bullseye_high_freq,False,0.49,2,11:23,11:23,6,Late Morning
KF_20230810_a-direction-2.results_25,strip,False,0.51,1,11:23,11:24,5,Late Morning
KF_20230810_a-direction-2.results_26,whites,True,0.49,0,11:24,11:24,3,Late Morning
KF_20230810_a-direction-2.results_27,sbc_separate,False,0.5,-1,11:24,11:24,10,Late Morning
TT_20230811_a-direction-2.results_1,checkerboard_separate,False,0.5,2,15:03,15:03,4,Afternoon
TT_20230811_a-direction-2.results_3,checkerboard,False,0.49,2,15:03,15:03,3,Afternoon
TT_20230811_a-direction-2.results_5,checkerboard,True,0.49,2,15:03,15:03,3,Afternoon
TT_20230811_a-direction-2.results_7,sbc_separate,True,0.5,2,15:04,15:04,7,Afternoon
TT_20230811_a-direction-2.results_9,sbc,True,0.51,-1,15:04,15:04,2,Afternoon
TT_20230811_a-direction-2.results_11,whites_separate,True,0.5,-1,15:04,15:04,8,Afternoon
TT_20230811_a-direction-2.results_13,strip,False,0.51,1,15:04,15:04,10,Afternoon
TT_20230811_a-direction-2.results_15,bullseye_low_separate,True,0.51,1,15:04,15:04,2,Afternoon
TT_20230811_a-direction-2.results_17,whites_separate,False,0.5,-2,15:04,15:04,3,Afternoon
TT_20230811_a-direction-2.results_19,sbc,False,0.51,0,15:04,15:04,2,Afternoon
TT_20230811_a-direction-2.results_20,bullseye_high_freq,True,0.49,2,15:04,15:05,2,Afternoon
TT_20230811_a-direction-2.results_21,strip,True,0.51,2,15:05,15:05,2,Afternoon
TT_20230811_a-direction-2.results_22,bullseye_low_separate,False,0.51,2,15:05,15:05,9,Afternoon
TT_20230811_a-direction-2.results_23,bullseye_high_freq,False,0.49,0,15:05,15:05,6,Afternoon
TT_20230811_a-direction-2.results_24,whites,True,0.49,0,15:05,15:05,4,Afternoon
TT_20230811_a-direction-2.results_25,sbc_separate,False,0.5,-2,15:05,15:05,4,Afternoon
TT_20230811_a-direction-2.results_26,checkerboard_separate,True,0.5,2,15:05,15:05,3,Afternoon
TT_20230811_a-direction-2.results_27,whites,False,0.49,-2,15:05,15:05,7,Afternoon
TT_20230811_a-direction-0.results_1,bullseye_high_freq,True,0.5,0,14:58,14:58,8,Noon
TT_20230811_a-direction-0.results_3,sbc_separate,False,0.51,0,14:58,14:58,11,Noon
TT_20230811_a-direction-0.results_5,bullseye_high_freq,False,0.5,1,14:58,14:59,7,Noon
TT_20230811_a-direction-0.results_7,checkerboard_separate,True,0.51,2,14:59,14:59,3,Noon
TT_20230811_a-direction-0.results_9,strip,True,0.49,0,14:59,14:59,8,Noon
TT_20230811_a-direction-0.results_11,whites,False,0.5,1,14:59,14:59,6,Noon
TT_20230811_a-direction-0.results_13,sbc_separate,True,0.51,0,14:59,14:59,12,Noon
TT_20230811_a-direction-0.results_15,strip,False,0.49,2,14:59,14:59,3,Noon
TT_20230811_a-direction-0.results_17,checkerboard_separate,False,0.51,0,15:00,15:00,3,Afternoon
TT_20230811_a-direction-0.results_19,bullseye_low_separate,False,0.49,1,15:00,15:00,3,Afternoon
TT_20230811_a-direction-0.results_20,sbc,True,0.49,-2,15:00,15:00,7,Afternoon
TT_20230811_a-direction-0.results_21,bullseye_low_separate,True,0.49,2,15:00,15:00,29,Afternoon
TT_20230811_a-direction-0.results_22,checkerboard,False,0.5,2,15:00,15:00,2,Afternoon
TT_20230811_a-direction-0.results_23,whites_separate,True,0.51,-1,15:00,15:00,4,Afternoon
TT_20230811_a-direction-0.results_24,checkerboard,True,0.5,0,15:00,15:00,5,Afternoon
TT_20230811_a-direction-0.results_25,whites,True,0.5,2,15:00,15:01,6,Afternoon
TT_20230811_a-direction-0.results_26,whites_separate,False,0.51,-1,15:01,15:01,4,Afternoon
TT_20230811_a-direction-0.results_27,sbc,False,0.49,0,15:01,15:01,10,Afternoon
TT_20230811_a-direction-1.results_1,bullseye_high_freq,False,0.51,2,15:01,15:01,3,Afternoon
TT_20230811_a-direction-1.results_3,strip,True,0.5,2,15:01,15:01,2,Afternoon
TT_20230811_a-direction-1.results_5,bullseye_low_separate,True,0.5,-1,15:01,15:01,2,Afternoon
TT_20230811_a-direction-1.results_7,strip,False,0.5,2,15:01,15:01,2,Afternoon
TT_20230811_a-direction-1.results_9,sbc,True,0.5,-1,15:02,15:02,4,Afternoon
TT_20230811_a-direction-1.results_11,whites,True,0.51,0,15:02,15:02,11,Afternoon
TT_20230811_a-direction-1.results_13,checkerboard_separate,False,0.49,1,15:02,15:02,3,Afternoon
TT_20230811_a-direction-1.results_15,sbc_separate,False,0.49,0,15:02,15:02,5,Afternoon
TT_20230811_a-direction-1.results_17,whites_separate,True,0.49,-2,15:02,15:02,10,Afternoon
TT_20230811_a-direction-1.results_19,checkerboard,False,0.51,1,15:02,15:02,2,Afternoon
TT_20230811_a-direction-1.results_20,bullseye_low_separate,False,0.5,2,15:02,15:02,3,Afternoon
TT_20230811_a-direction-1.results_21,sbc,False,0.5,-2,15:02,15:02,4,Afternoon
TT_20230811_a-direction-1.results_22,checkerboard_separate,True,0.49,2,15:02,15:02,2,Afternoon
TT_20230811_a-direction-1.results_23,checkerboard,True,0.51,2,15:02,15:03,2,Afternoon
TT_20230811_a-direction-1.results_24,bullseye_high_freq,True,0.51,2,15:03,15:03,9,Afternoon
TT_20230811_a-direction-1.results_25,sbc_separate,True,0.49,-2,15:03,15:03,4,Afternoon
TT_20230811_a-direction-1.results_26,whites_separate,False,0.49,1,15:03,15:03,15,Afternoon
TT_20230811_a-direction-1.results_27,whites,False,0.51,2,15:03,15:03,2,Afternoon
